,year,month,region,district,site_code,product_code,stock_initial,stock_received,stock_distributed,stock_adjustment,stock_end,average_monthly_consumption,stock_stockout_days,stock_ordered,implant_women_old,implant_women_new,injection2_women_old,injection2_women_new,injection3_women_old,injection3_women_new,pill_women_old,pill_women_new,iud_women_old,iud_women_new,iud_number_dispensed,implant_number_dispensed,injection2_number_dispensed,injection3_number_dispensed,pill_number_dispensed,iud_number_received,implant_number_received,injection2_number_received,injection3_number_received,pill_number_received,iud_stock_end,implant_stock_end,injection2_stock_end,injection3_stock_end,pill_stock_end
4339,2019,9,SUD-COMOE,GRAND-BASSAM,C1087,AS46000,144,0,0,0,144,0,0,0.0,8.0,61.0,66.0,18.0,581.0,113.0,82.0,16.0,20.0,21.0,16.0,57.0,65.0,439.0,447.0,33.0,97.0,266.0,358.0,444.0,,118.0,,97.0,206.0
4340,2019,9,SUD-COMOE,GRAND-BASSAM,C1087,AS17005,999,0,0,0,999,0,0,0.0,8.0,61.0,66.0,18.0,581.0,113.0,82.0,16.0,20.0,21.0,16.0,57.0,65.0,439.0,447.0,33.0,97.0,266.0,358.0,444.0,,118.0,,97.0,206.0
4341,2019,9,SUD-COMOE,GRAND-BASSAM,C1087,AS27134,600,0,38,0,562,48,0,0.0,8.0,61.0,66.0,18.0,581.0,113.0,82.0,16.0,20.0,21.0,16.0,57.0,65.0,439.0,447.0,33.0,97.0,266.0,358.0,444.0,,118.0,,97.0,206.0
4342,2019,9,SUD-COMOE,GRAND-BASSAM,C1087,AS27132,5,0,4,0,1,3,0,10.0,8.0,61.0,66.0,18.0,581.0,113.0,82.0,16.0,20.0,21.0,16.0,57.0,65.0,439.0,447.0,33.0,97.0,266.0,358.0,444.0,,118.0,,97.0,206.0
4343,2019,9,SUD-COMOE,GRAND-BASSAM,C1087,AS27000,74,72,119,0,27,78,0,207.0,8.0,61.0,66.0,18.0,581.0,113.0,82.0,16.0,20.0,21.0,16.0,57.0,65.0,439.0,447.0,33.0,97.0,266.0,358.0,444.0,,118.0,,97.0,206.0
4344,2019,9,SUD-COMOE,GRAND-BASSAM,C1087,AS27139,0,0,0,0,0,0,0,10.0,8.0,61.0,66.0,18.0,581.0,113.0,82.0,16.0,20.0,21.0,16.0,57.0,65.0,439.0,447.0,33.0,97.0,266.0,358.0,444.0,,118.0,,97.0,206.0
4345,2019,9,SUD-COMOE,GRAND-BASSAM,C1087,AS27137,8,60,9,0,59,12,0,0.0,8.0,61.0,66.0,18.0,581.0,113.0,82.0,16.0,20.0,21.0,16.0,57.0,65.0,439.0,447.0,33.0,97.0,266.0,358.0,444.0,,118.0,,97.0,206.0
4346,2019,9,SUD-COMOE,GRAND-BASSAM,C1087,AS27138,50,103,0,0,153,40,0,0.0,8.0,61.0,66.0,18.0,581.0,113.0,82.0,16.0,20.0,21.0,16.0,57.0,65.0,439.0,447.0,33.0,97.0,266.0,358.0,444.0,,118.0,,97.0,206.0
4347,2019,9,SUD-COMOE,GRAND-BASSAM,C1087,AS27133,100,475,150,0,425,175,0,100.0,8.0,61.0,66.0,18.0,581.0,113.0,82.0,16.0,20.0,21.0,16.0,57.0,65.0,439.0,447.0,33.0,97.0,266.0,358.0,444.0,,118.0,,97.0,206.0
4348,2019,1,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27132,0,0,0,0,0,1,0,0.0,4.0,22.0,3.0,,247.0,65.0,14.0,6.0,9.0,,,26.0,3.0,211.0,23.0,8.0,137.0,10.0,327.0,225.0,,111.0,,117.0,203.0
4349,2019,1,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27000,18,50,16,0,52,11,0,0.0,4.0,22.0,3.0,,247.0,65.0,14.0,6.0,9.0,,,26.0,3.0,211.0,23.0,8.0,137.0,10.0,327.0,225.0,,111.0,,117.0,203.0
4350,2019,1,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27137,46,50,2,0,94,12,0,0.0,4.0,22.0,3.0,,247.0,65.0,14.0,6.0,9.0,,,26.0,3.0,211.0,23.0,8.0,137.0,10.0,327.0,225.0,,111.0,,117.0,203.0
4351,2019,1,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27138,0,30,15,0,15,8,0,30.0,4.0,22.0,3.0,,247.0,65.0,14.0,6.0,9.0,,,26.0,3.0,211.0,23.0,8.0,137.0,10.0,327.0,225.0,,111.0,,117.0,203.0
4352,2019,1,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27133,65,75,70,0,70,45,0,0.0,4.0,22.0,3.0,,247.0,65.0,14.0,6.0,9.0,,,26.0,3.0,211.0,23.0,8.0,137.0,10.0,327.0,225.0,,111.0,,117.0,203.0
4353,2019,2,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27132,0,0,0,0,0,0,0,0.0,2.0,40.0,3.0,,200.0,57.0,12.0,9.0,,,,40.0,3.0,214.0,29.0,8.0,160.0,5.0,371.0,123.0,,120.0,,157.0,109.0
4354,2019,2,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27000,52,0,10,0,42,12,0,0.0,2.0,40.0,3.0,,200.0,57.0,12.0,9.0,,,,40.0,3.0,214.0,29.0,8.0,160.0,5.0,371.0,123.0,,120.0,,157.0,109.0
4355,2019,2,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27137,94,0,15,0,79,11,0,0.0,2.0,40.0,3.0,,200.0,57.0,12.0,9.0,,,,40.0,3.0,214.0,29.0,8.0,160.0,5.0,371.0,123.0,,120.0,,157.0,109.0
4356,2019,2,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27138,15,0,15,0,0,10,0,30.0,2.0,40.0,3.0,,200.0,57.0,12.0,9.0,,,,40.0,3.0,214.0,29.0,8.0,160.0,5.0,371.0,123.0,,120.0,,157.0,109.0
4357,2019,2,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27133,70,0,70,0,0,58,0,75.0,2.0,40.0,3.0,,200.0,57.0,12.0,9.0,,,,40.0,3.0,214.0,29.0,8.0,160.0,5.0,371.0,123.0,,120.0,,157.0,109.0
4358,2019,3,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27132,0,0,0,0,0,0,0,10.0,6.0,18.0,43.0,12.0,207.0,68.0,15.0,9.0,,1.0,1.0,24.0,57.0,283.0,36.0,8.0,124.0,101.0,365.0,104.0,,100.0,,82.0,86.0
4359,2019,3,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27000,42,0,11,0,31,12,0,0.0,6.0,18.0,43.0,12.0,207.0,68.0,15.0,9.0,,1.0,1.0,24.0,57.0,283.0,36.0,8.0,124.0,101.0,365.0,104.0,,100.0,,82.0,86.0
4360,2019,3,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27137,79,0,9,0,70,9,0,0.0,6.0,18.0,43.0,12.0,207.0,68.0,15.0,9.0,,1.0,1.0,24.0,57.0,283.0,36.0,8.0,124.0,101.0,365.0,104.0,,100.0,,82.0,86.0
4361,2019,3,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27138,0,0,0,0,0,10,0,30.0,6.0,18.0,43.0,12.0,207.0,68.0,15.0,9.0,,1.0,1.0,24.0,57.0,283.0,36.0,8.0,124.0,101.0,365.0,104.0,,100.0,,82.0,86.0
4362,2019,3,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27133,0,0,0,0,0,47,0,50.0,6.0,18.0,43.0,12.0,207.0,68.0,15.0,9.0,,1.0,1.0,24.0,57.0,283.0,36.0,8.0,124.0,101.0,365.0,104.0,,100.0,,82.0,86.0
4363,2019,4,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS21126,0,0,0,0,0,0,0,0.0,6.0,32.0,23.0,12.0,230.0,56.0,15.0,6.0,,,,37.0,35.0,286.0,49.0,10.0,100.0,72.0,299.0,424.0,,47.0,,119.0,390.0
4364,2019,4,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27132,0,0,0,0,0,0,0,0.0,6.0,32.0,23.0,12.0,230.0,56.0,15.0,6.0,,,,37.0,35.0,286.0,49.0,10.0,100.0,72.0,299.0,424.0,,47.0,,119.0,390.0
4365,2019,4,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27000,31,0,0,0,31,7,0,0.0,6.0,32.0,23.0,12.0,230.0,56.0,15.0,6.0,,,,37.0,35.0,286.0,49.0,10.0,100.0,72.0,299.0,424.0,,47.0,,119.0,390.0
4366,2019,4,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27137,70,0,0,0,70,8,0,0.0,6.0,32.0,23.0,12.0,230.0,56.0,15.0,6.0,,,,37.0,35.0,286.0,49.0,10.0,100.0,72.0,299.0,424.0,,47.0,,119.0,390.0
4367,2019,4,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27138,0,0,0,0,0,5,0,0.0,6.0,32.0,23.0,12.0,230.0,56.0,15.0,6.0,,,,37.0,35.0,286.0,49.0,10.0,100.0,72.0,299.0,424.0,,47.0,,119.0,390.0
4368,2019,4,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27133,0,0,0,0,0,23,0,0.0,6.0,32.0,23.0,12.0,230.0,56.0,15.0,6.0,,,,37.0,35.0,286.0,49.0,10.0,100.0,72.0,299.0,424.0,,47.0,,119.0,390.0
4369,2019,5,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS21126,0,0,0,0,0,0,0,20.0,12.0,83.0,5.0,52.0,255.0,108.0,25.0,69.0,,,,94.0,57.0,363.0,102.0,7.0,131.0,94.0,506.0,301.0,,44.0,,145.0,394.0
4370,2019,5,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27132,0,0,0,0,0,0,0,0.0,12.0,83.0,5.0,52.0,255.0,108.0,25.0,69.0,,,,94.0,57.0,363.0,102.0,7.0,131.0,94.0,506.0,301.0,,44.0,,145.0,394.0
4371,2019,5,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27000,31,0,31,0,0,14,0,20.0,12.0,83.0,5.0,52.0,255.0,108.0,25.0,69.0,,,,94.0,57.0,363.0,102.0,7.0,131.0,94.0,506.0,301.0,,44.0,,145.0,394.0
4372,2019,5,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27137,70,0,56,0,14,22,0,50.0,12.0,83.0,5.0,52.0,255.0,108.0,25.0,69.0,,,,94.0,57.0,363.0,102.0,7.0,131.0,94.0,506.0,301.0,,44.0,,145.0,394.0
4373,2019,5,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27138,0,0,0,0,0,0,0,30.0,12.0,83.0,5.0,52.0,255.0,108.0,25.0,69.0,,,,94.0,57.0,363.0,102.0,7.0,131.0,94.0,506.0,301.0,,44.0,,145.0,394.0
4374,2019,5,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27133,0,0,0,0,0,0,0,100.0,12.0,83.0,5.0,52.0,255.0,108.0,25.0,69.0,,,,94.0,57.0,363.0,102.0,7.0,131.0,94.0,506.0,301.0,,44.0,,145.0,394.0
4375,2019,6,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS21126,0,0,0,0,0,0,0,50.0,75.0,28.0,54.0,1.0,281.0,43.0,85.0,7.0,1.0,,1.0,40.0,7.0,272.0,56.0,7.0,76.0,36.0,300.0,288.0,,55.0,,126.0,265.0
4376,2019,6,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27132,0,0,0,0,0,0,0,0.0,75.0,28.0,54.0,1.0,281.0,43.0,85.0,7.0,1.0,,1.0,40.0,7.0,272.0,56.0,7.0,76.0,36.0,300.0,288.0,,55.0,,126.0,265.0
4377,2019,6,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27000,0,0,0,0,0,10,0,30.0,75.0,28.0,54.0,1.0,281.0,43.0,85.0,7.0,1.0,,1.0,40.0,7.0,272.0,56.0,7.0,76.0,36.0,300.0,288.0,,55.0,,126.0,265.0
4378,2019,6,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27137,14,0,14,0,0,23,0,50.0,75.0,28.0,54.0,1.0,281.0,43.0,85.0,7.0,1.0,,1.0,40.0,7.0,272.0,56.0,7.0,76.0,36.0,300.0,288.0,,55.0,,126.0,265.0
4379,2019,6,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27138,0,0,0,0,0,0,0,50.0,75.0,28.0,54.0,1.0,281.0,43.0,85.0,7.0,1.0,,1.0,40.0,7.0,272.0,56.0,7.0,76.0,36.0,300.0,288.0,,55.0,,126.0,265.0
4380,2019,6,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27133,0,0,0,0,0,0,0,50.0,75.0,28.0,54.0,1.0,281.0,43.0,85.0,7.0,1.0,,1.0,40.0,7.0,272.0,56.0,7.0,76.0,36.0,300.0,288.0,,55.0,,126.0,265.0
4381,2019,7,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS21126,0,0,0,0,0,0,31,10.0,12.0,21.0,9.0,,257.0,77.0,59.0,4.0,1.0,,1.0,33.0,6.0,334.0,166.0,10.0,58.0,37.0,534.0,326.0,,25.0,,204.0,160.0
4382,2019,7,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27132,0,0,0,0,0,0,31,0.0,12.0,21.0,9.0,,257.0,77.0,59.0,4.0,1.0,,1.0,33.0,6.0,334.0,166.0,10.0,58.0,37.0,534.0,326.0,,25.0,,204.0,160.0
4383,2019,7,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27000,0,0,0,0,0,10,31,0.0,12.0,21.0,9.0,,257.0,77.0,59.0,4.0,1.0,,1.0,33.0,6.0,334.0,166.0,10.0,58.0,37.0,534.0,326.0,,25.0,,204.0,160.0
4384,2019,7,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27137,0,0,0,0,0,23,31,4.0,12.0,21.0,9.0,,257.0,77.0,59.0,4.0,1.0,,1.0,33.0,6.0,334.0,166.0,10.0,58.0,37.0,534.0,326.0,,25.0,,204.0,160.0
4385,2019,7,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27138,0,0,0,0,0,0,31,10.0,12.0,21.0,9.0,,257.0,77.0,59.0,4.0,1.0,,1.0,33.0,6.0,334.0,166.0,10.0,58.0,37.0,534.0,326.0,,25.0,,204.0,160.0
4386,2019,7,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27133,0,0,0,0,0,0,31,1.0,12.0,21.0,9.0,,257.0,77.0,59.0,4.0,1.0,,1.0,33.0,6.0,334.0,166.0,10.0,58.0,37.0,534.0,326.0,,25.0,,204.0,160.0
4387,2019,8,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS21126,0,0,0,0,0,0,30,30.0,8.0,18.0,3.0,,322.0,48.0,18.0,6.0,,1.0,1.0,26.0,3.0,370.0,67.0,19.0,72.0,32.0,423.0,337.0,,46.0,,115.0,268.0
4388,2019,8,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27132,0,0,0,0,0,0,0,0.0,8.0,18.0,3.0,,322.0,48.0,18.0,6.0,,1.0,1.0,26.0,3.0,370.0,67.0,19.0,72.0,32.0,423.0,337.0,,46.0,,115.0,268.0
4389,2019,8,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27000,0,0,0,0,0,0,30,30.0,8.0,18.0,3.0,,322.0,48.0,18.0,6.0,,1.0,1.0,26.0,3.0,370.0,67.0,19.0,72.0,32.0,423.0,337.0,,46.0,,115.0,268.0
4390,2019,8,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27137,0,0,0,0,0,5,30,30.0,8.0,18.0,3.0,,322.0,48.0,18.0,6.0,,1.0,1.0,26.0,3.0,370.0,67.0,19.0,72.0,32.0,423.0,337.0,,46.0,,115.0,268.0
4391,2019,8,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27138,0,0,0,0,0,0,30,30.0,8.0,18.0,3.0,,322.0,48.0,18.0,6.0,,1.0,1.0,26.0,3.0,370.0,67.0,19.0,72.0,32.0,423.0,337.0,,46.0,,115.0,268.0
4392,2019,8,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27133,0,0,0,0,0,0,30,50.0,8.0,18.0,3.0,,322.0,48.0,18.0,6.0,,1.0,1.0,26.0,3.0,370.0,67.0,19.0,72.0,32.0,423.0,337.0,,46.0,,115.0,268.0
4393,2019,9,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS21126,0,30,0,0,30,0,19,0.0,8.0,19.0,6.0,3.0,236.0,86.0,34.0,4.0,,,,27.0,22.0,271.0,126.0,18.0,109.0,74.0,372.0,294.0,,87.0,,101.0,168.0
4394,2019,9,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27000,0,30,14,0,16,13,19,0.0,8.0,19.0,6.0,3.0,236.0,86.0,34.0,4.0,,,,27.0,22.0,271.0,126.0,18.0,109.0,74.0,372.0,294.0,,87.0,,101.0,168.0
4395,2019,9,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27137,0,30,0,0,30,0,19,0.0,8.0,19.0,6.0,3.0,236.0,86.0,34.0,4.0,,,,27.0,22.0,271.0,126.0,18.0,109.0,74.0,372.0,294.0,,87.0,,101.0,168.0
4396,2019,9,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27138,0,30,2,0,28,2,19,0.0,8.0,19.0,6.0,3.0,236.0,86.0,34.0,4.0,,,,27.0,22.0,271.0,126.0,18.0,109.0,74.0,372.0,294.0,,87.0,,101.0,168.0
4397,2019,9,ABIDJAN 1-GRANDS PONTS,GRAND-LAHOU,C1091,AS27133,0,50,0,0,50,0,19,0.0,8.0,19.0,6.0,3.0,236.0,86.0,34.0,4.0,,,,27.0,22.0,271.0,126.0,18.0,109.0,74.0,372.0,294.0,,87.0,,101.0,168.0
4398,2019,1,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS42018,0,0,0,0,0,0,0,0.0,97.0,36.0,1.0,,128.0,55.0,83.0,1.0,,,,43.0,,142.0,25.0,5.0,45.0,,142.0,23.0,,53.0,,115.0,31.0
4399,2019,1,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS27134,0,0,0,0,0,0,0,0.0,97.0,36.0,1.0,,128.0,55.0,83.0,1.0,,,,43.0,,142.0,25.0,5.0,45.0,,142.0,23.0,,53.0,,115.0,31.0
4400,2019,1,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS27132,0,0,0,0,0,0,0,0.0,97.0,36.0,1.0,,128.0,55.0,83.0,1.0,,,,43.0,,142.0,25.0,5.0,45.0,,142.0,23.0,,53.0,,115.0,31.0
4401,2019,1,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS27000,11,0,11,0,0,11,0,33.0,97.0,36.0,1.0,,128.0,55.0,83.0,1.0,,,,43.0,,142.0,25.0,5.0,45.0,,142.0,23.0,,53.0,,115.0,31.0
4402,2019,1,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS27139,0,0,0,0,0,0,0,0.0,97.0,36.0,1.0,,128.0,55.0,83.0,1.0,,,,43.0,,142.0,25.0,5.0,45.0,,142.0,23.0,,53.0,,115.0,31.0
4403,2019,1,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS27137,0,0,0,0,0,6,0,18.0,97.0,36.0,1.0,,128.0,55.0,83.0,1.0,,,,43.0,,142.0,25.0,5.0,45.0,,142.0,23.0,,53.0,,115.0,31.0
4404,2019,1,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS27138,36,0,14,0,22,12,0,14.0,97.0,36.0,1.0,,128.0,55.0,83.0,1.0,,,,43.0,,142.0,25.0,5.0,45.0,,142.0,23.0,,53.0,,115.0,31.0
4405,2019,1,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS27133,71,0,28,0,43,11,0,25.0,97.0,36.0,1.0,,128.0,55.0,83.0,1.0,,,,43.0,,142.0,25.0,5.0,45.0,,142.0,23.0,,53.0,,115.0,31.0
4406,2019,2,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS42018,0,0,0,0,0,0,0,0.0,101.0,25.0,5.0,,103.0,43.0,4.0,1.0,,,,21.0,4.0,138.0,34.0,5.0,19.0,,142.0,62.0,,34.0,,92.0,37.0
4407,2019,2,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS27134,0,0,0,0,0,0,0,0.0,101.0,25.0,5.0,,103.0,43.0,4.0,1.0,,,,21.0,4.0,138.0,34.0,5.0,19.0,,142.0,62.0,,34.0,,92.0,37.0
4408,2019,2,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS27132,0,0,0,0,0,0,0,0.0,101.0,25.0,5.0,,103.0,43.0,4.0,1.0,,,,21.0,4.0,138.0,34.0,5.0,19.0,,142.0,62.0,,34.0,,92.0,37.0
4409,2019,2,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS27000,0,10,10,0,0,12,0,40.0,101.0,25.0,5.0,,103.0,43.0,4.0,1.0,,,,21.0,4.0,138.0,34.0,5.0,19.0,,142.0,62.0,,34.0,,92.0,37.0
4410,2019,2,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS27139,0,0,0,0,0,0,0,5.0,101.0,25.0,5.0,,103.0,43.0,4.0,1.0,,,,21.0,4.0,138.0,34.0,5.0,19.0,,142.0,62.0,,34.0,,92.0,37.0
4411,2019,2,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS27137,0,20,0,0,20,4,0,0.0,101.0,25.0,5.0,,103.0,43.0,4.0,1.0,,,,21.0,4.0,138.0,34.0,5.0,19.0,,142.0,62.0,,34.0,,92.0,37.0
4412,2019,2,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS27138,22,0,9,0,13,12,0,20.0,101.0,25.0,5.0,,103.0,43.0,4.0,1.0,,,,21.0,4.0,138.0,34.0,5.0,19.0,,142.0,62.0,,34.0,,92.0,37.0
4413,2019,2,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS27133,43,0,37,0,6,23,0,75.0,101.0,25.0,5.0,,103.0,43.0,4.0,1.0,,,,21.0,4.0,138.0,34.0,5.0,19.0,,142.0,62.0,,34.0,,92.0,37.0
4414,2019,3,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS42018,0,0,0,0,0,0,0,0.0,16.0,30.0,1.0,3.0,116.0,42.0,6.0,1.0,,,,27.0,1.0,131.0,36.0,,49.0,10.0,179.0,73.0,,49.0,,104.0,52.0
4415,2019,3,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS27134,0,0,0,0,0,0,0,0.0,16.0,30.0,1.0,3.0,116.0,42.0,6.0,1.0,,,,27.0,1.0,131.0,36.0,,49.0,10.0,179.0,73.0,,49.0,,104.0,52.0
4416,2019,3,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS27132,0,0,0,0,0,0,0,0.0,16.0,30.0,1.0,3.0,116.0,42.0,6.0,1.0,,,,27.0,1.0,131.0,36.0,,49.0,10.0,179.0,73.0,,49.0,,104.0,52.0
4417,2019,3,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS27000,0,33,11,0,22,11,0,30.0,16.0,30.0,1.0,3.0,116.0,42.0,6.0,1.0,,,,27.0,1.0,131.0,36.0,,49.0,10.0,179.0,73.0,,49.0,,104.0,52.0
4418,2019,3,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS27139,0,0,0,0,0,0,0,10.0,16.0,30.0,1.0,3.0,116.0,42.0,6.0,1.0,,,,27.0,1.0,131.0,36.0,,49.0,10.0,179.0,73.0,,49.0,,104.0,52.0
4419,2019,3,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS27137,20,20,3,0,37,1,0,0.0,16.0,30.0,1.0,3.0,116.0,42.0,6.0,1.0,,,,27.0,1.0,131.0,36.0,,49.0,10.0,179.0,73.0,,49.0,,104.0,52.0
4420,2019,3,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS27138,13,14,9,0,18,11,0,10.0,16.0,30.0,1.0,3.0,116.0,42.0,6.0,1.0,,,,27.0,1.0,131.0,36.0,,49.0,10.0,179.0,73.0,,49.0,,104.0,52.0
4421,2019,3,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS27133,6,25,15,0,16,27,0,50.0,16.0,30.0,1.0,3.0,116.0,42.0,6.0,1.0,,,,27.0,1.0,131.0,36.0,,49.0,10.0,179.0,73.0,,49.0,,104.0,52.0
4422,2019,4,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS42018,0,0,0,0,0,0,0,0.0,91.0,23.0,2.0,,105.0,35.0,3.0,,,,,18.0,2.0,120.0,24.0,5.0,29.0,9.0,105.0,74.0,,47.0,,79.0,70.0
4423,2019,4,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS21126,0,0,0,0,0,0,0,0.0,91.0,23.0,2.0,,105.0,35.0,3.0,,,,,18.0,2.0,120.0,24.0,5.0,29.0,9.0,105.0,74.0,,47.0,,79.0,70.0
4424,2019,4,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS27134,0,0,0,0,0,0,0,0.0,91.0,23.0,2.0,,105.0,35.0,3.0,,,,,18.0,2.0,120.0,24.0,5.0,29.0,9.0,105.0,74.0,,47.0,,79.0,70.0
4425,2019,4,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS27132,0,0,0,0,0,0,0,0.0,91.0,23.0,2.0,,105.0,35.0,3.0,,,,,18.0,2.0,120.0,24.0,5.0,29.0,9.0,105.0,74.0,,47.0,,79.0,70.0
4426,2019,4,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS27000,22,0,6,0,16,9,0,20.0,91.0,23.0,2.0,,105.0,35.0,3.0,,,,,18.0,2.0,120.0,24.0,5.0,29.0,9.0,105.0,74.0,,47.0,,79.0,70.0
4427,2019,4,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS27139,0,0,0,0,0,0,0,10.0,91.0,23.0,2.0,,105.0,35.0,3.0,,,,,18.0,2.0,120.0,24.0,5.0,29.0,9.0,105.0,74.0,,47.0,,79.0,70.0
4428,2019,4,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS27137,37,0,11,0,26,5,0,0.0,91.0,23.0,2.0,,105.0,35.0,3.0,,,,,18.0,2.0,120.0,24.0,5.0,29.0,9.0,105.0,74.0,,47.0,,79.0,70.0
4429,2019,4,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS27138,18,0,6,0,12,8,0,20.0,91.0,23.0,2.0,,105.0,35.0,3.0,,,,,18.0,2.0,120.0,24.0,5.0,29.0,9.0,105.0,74.0,,47.0,,79.0,70.0
4430,2019,4,GBOKLE-NAWA-SAN PEDRO,GUEYO,C2131,AS27133,16,0,16,0,0,23,0,75.0,91.0,23.0,2.0,,105.0,35.0,3.0,,,,,18.0,2.0,120.0,24.0,5.0,29.0,9.0,105.0,74.0,,47.0,,79.0,70.0
